t_dat,article_id,sales_channel_id,payment_method,SKU_No,prod_return_type,return_Status,delivered,cust_id
2018-10-05,637661002,1,UPI,637661002.0,No return,Not Returned,Delivered,2669
2018-09-29,539723005,1,UPI,539723005.0,7 days return,Not Returned,Delivered,3945
2018-09-20,634789001,1,UPI,634789001.0,No return,Not Returned,Delivered,3132
2018-09-21,430694018,2,UPI,430694018.0,7 days return,Returned,Delivered,3377
2018-10-25,677930003,1,UPI,677930003.0,No return,Not Returned,Delivered,926
2018-09-26,669034002,2,UPI,669034002.0,15 days return,Returned,Delivered,611
2018-10-19,673638002,2,Cash,673638002.0,No return,Not Returned,Delivered,2638
2018-10-28,675319006,2,UPI,675319006.0,7 days return,Not Returned,Delivered,3550
2018-09-23,670655001,2,UPI,670655001.0,15 days return,Returned,Delivered,1192
2018-10-14,677930015,2,UPI,677930015.0,No return,Not Returned,Delivered,3719
2018-10-27,688873013,2,UPI,688873013.0,15 days return,Returned,Delivered,2243
2018-09-29,591334003,2,UPI,591334003.0,15 days return,Not Returned,Delivered,2623
2018-10-05,671553006,2,Cash,671553006.0,No return,Not Returned,Delivered,4654
2018-10-06,663351002,2,UPI,663351002.0,No return,Not Returned,Delivered,3698
2018-09-24,650974003,1,Cash,650974003.0,No return,,Not Delivered (Wrong Item),2495
2018-10-20,598806001,2,UPI,598806001.0,7 days return,Returned,Delivered,3173
2018-10-12,651336001,1,Cash,651336001.0,No return,Not Returned,Delivered,3641
2018-09-29,636935006,1,Card,636935006.0,No return,Not Returned,Delivered,1021
2018-10-26,382127040,2,UPI,382127040.0,No return,Not Returned,Delivered,2705
2018-10-01,516000044,1,UPI,516000044.0,No return,Not Returned,Delivered,2350
2018-10-13,550744001,1,UPI,550744001.0,15 days return,Not Returned,Delivered,3343
2018-10-07,554598009,1,UPI,554598009.0,7 days return,Not Returned,Delivered,1951
2018-09-21,479227018,2,UPI,479227018.0,15 days return,Not Returned,Delivered,3377
2018-09-20,634037002,2,Card,634037002.0,7 days return,Returned,Delivered,3717
2018-09-28,642938001,2,UPI,642938001.0,No return,Not Returned,Delivered,4308
2018-09-29,561445008,2,UPI,561445008.0,15 days return,Not Returned,Delivered,3044
2018-10-28,673917001,2,UPI,673917001.0,No return,Not Returned,Delivered,955
2018-10-26,662868001,1,UPI,662868001.0,7 days return,,Not Delivered (Wrong Item),2701
2018-10-12,636902001,2,UPI,636902001.0,7 days return,Not Returned,Delivered,2199
2018-09-27,657415004,1,UPI,657415004.0,7 days return,Not Returned,Delivered,1507
2018-10-10,663515004,2,UPI,663515004.0,No return,,Not Delivered (Others),3822
2018-10-23,660623002,1,UPI,660623002.0,No return,Not Returned,Delivered,4904
2018-10-16,631741001,2,UPI,631741001.0,No return,Not Returned,Delivered,674
2018-10-09,573085010,2,Card,573085010.0,15 days return,Returned,Delivered,3861
2018-10-18,669682001,1,UPI,669682001.0,15 days return,Not Returned,Delivered,1705
2018-10-10,665477002,2,UPI,665477002.0,15 days return,Not Returned,Delivered,42
2018-10-23,648173002,2,UPI,648173002.0,7 days return,Not Returned,Delivered,2507
2018-10-18,502175002,2,UPI,502175002.0,15 days return,,Not Delivered (Others),2751
2018-10-26,484108008,2,Card,484108008.0,15 days return,Not Returned,Delivered,254
2018-10-16,556260002,2,UPI,556260002.0,No return,Not Returned,Delivered,621
2018-10-07,718501001,2,UPI,718501001.0,7 days return,Returned,Delivered,4639
2018-10-19,399201005,2,UPI,399201005.0,7 days return,Returned,Delivered,2324
2018-10-11,568905013,2,Cash,568905013.0,15 days return,Returned,Delivered,4018
2018-10-09,496111020,1,UPI,496111020.0,No return,Not Returned,Delivered,1301
2018-10-17,685170002,2,UPI,685170002.0,15 days return,Not Returned,Delivered,2326
2018-10-10,657759003,2,UPI,657759003.0,15 days return,Not Returned,Delivered,1075
2018-10-08,507909021,1,UPI,507909021.0,No return,Not Returned,Delivered,3884
2018-10-23,501820008,1,Card,501820008.0,No return,Not Returned,Delivered,2740
2018-10-31,689123002,2,UPI,689123002.0,15 days return,Not Returned,Delivered,2030
2018-10-16,516903005,1,UPI,516903005.0,15 days return,,Not Delivered (Wrong Item),3363
2018-09-29,674492001,1,Card,674492001.0,15 days return,Returned,Delivered,2694
2018-10-24,703833001,2,Card,703833001.0,No return,Not Returned,Delivered,674
2018-09-26,501820004,2,Cash,501820004.0,15 days return,Not Returned,Delivered,44
2018-09-29,309864010,1,UPI,309864010.0,15 days return,Returned,Delivered,64
2018-10-25,641666001,2,UPI,641666001.0,7 days return,Not Returned,Delivered,815
2018-09-26,485689011,2,UPI,485689011.0,7 days return,Not Returned,Delivered,490
2018-10-01,667378001,2,UPI,667378001.0,15 days return,,Not Delivered (Wrong Item),1309
2018-10-22,669896001,2,UPI,669896001.0,No return,Not Returned,Delivered,2731
2018-10-13,717341002,2,UPI,717341002.0,No return,Not Returned,Delivered,4230
2018-09-25,637661001,1,UPI,637661001.0,7 days return,Returned,Delivered,1070
2018-10-10,539296001,2,UPI,539296001.0,15 days return,Not Returned,Delivered,2165
2018-10-08,507909003,2,UPI,507909003.0,No return,Not Returned,Delivered,511
2018-09-28,625480003,2,UPI,625480003.0,No return,Not Returned,Delivered,2015
2018-10-05,436261001,1,UPI,436261001.0,7 days return,Not Returned,Delivered,1700
2018-09-25,690624001,1,Card,690624001.0,15 days return,Not Returned,Delivered,1078
2018-10-31,636389002,2,UPI,636389002.0,No return,Not Returned,Delivered,2395
2018-09-28,568597008,2,UPI,568597008.0,No return,Not Returned,Delivered,4127
2018-10-23,664478001,2,UPI,664478001.0,15 days return,Not Returned,Delivered,1013
2018-09-26,692454002,2,UPI,692454002.0,No return,Not Returned,Delivered,2361
2018-10-13,627009006,1,UPI,627009006.0,No return,Not Returned,Delivered,428
2018-09-26,637515006,2,Cash,637515006.0,15 days return,Returned,Delivered,3027
2018-10-10,668767002,2,Cash,668767002.0,15 days return,Returned,Delivered,4563
2018-10-05,662857003,1,UPI,662857003.0,No return,Not Returned,Delivered,2100
2018-10-13,316441001,1,UPI,316441001.0,7 days return,Not Returned,Delivered,53
2018-10-24,634249002,1,UPI,634249002.0,No return,Not Returned,Delivered,876
2018-09-27,479227001,1,UPI,479227001.0,No return,Not Returned,Delivered,3710
2018-10-22,555550001,2,UPI,555550001.0,7 days return,Not Returned,Delivered,4060
2018-10-31,682776002,2,UPI,682776002.0,15 days return,Not Returned,Delivered,2436
2018-10-06,398814002,1,UPI,398814002.0,15 days return,Not Returned,Delivered,3936
2018-10-17,685170001,2,UPI,685170001.0,7 days return,Not Returned,Delivered,2326
2018-10-04,691039003,2,UPI,691039003.0,7 days return,Not Returned,Delivered,2005
2018-10-28,615021022,2,Card,615021022.0,15 days return,Returned,Delivered,2484
2018-10-13,636938003,1,UPI,636938003.0,No return,,Not Delivered (Wrong Item),2831
2018-09-23,633136006,2,UPI,633136006.0,15 days return,Not Returned,Delivered,3304
2018-10-11,667870001,2,UPI,667870001.0,15 days return,Not Returned,Delivered,2697
2018-10-17,312878005,2,UPI,312878005.0,15 days return,Returned,Delivered,351
2018-09-29,630145006,2,UPI,630145006.0,7 days return,,Not Delivered (Wrong Item),1971
2018-09-25,554450015,2,UPI,554450015.0,No return,,Not Delivered (Others),1297
2018-10-20,581542002,2,UPI,581542002.0,15 days return,Not Returned,Delivered,2135
2018-10-14,533406008,2,UPI,533406008.0,7 days return,Not Returned,Delivered,3662
2018-10-28,654266008,2,Cash,654266008.0,15 days return,Returned,Delivered,873
2018-10-11,663003004,2,Cash,663003004.0,No return,Not Returned,Delivered,2265
2018-09-24,562245039,2,UPI,562245039.0,15 days return,Returned,Delivered,4508
2018-09-28,565200013,1,UPI,565200013.0,No return,Not Returned,Delivered,3057
2018-09-28,692066001,2,UPI,692066001.0,7 days return,Not Returned,Delivered,2837
2018-10-22,548613029,1,Cash,548613029.0,No return,Not Returned,Delivered,946
2018-10-28,613246002,2,Card,613246002.0,No return,,Not Delivered (Others),308
2018-09-23,560270007,2,UPI,560270007.0,No return,Not Returned,Delivered,4156
2018-10-24,675322001,1,Card,675322001.0,7 days return,Not Returned,Delivered,2651
2018-10-24,146730001,2,Card,146730001.0,15 days return,Not Returned,Delivered,726
2018-10-07,699209001,2,Cash,699209001.0,No return,Not Returned,Delivered,1788
2018-10-04,673186001,2,UPI,673186001.0,7 days return,Not Returned,Delivered,2121
2018-09-24,663515004,2,Cash,663515004.0,No return,Not Returned,Delivered,2711
2018-10-19,493438027,1,UPI,493438027.0,15 days return,,Not Delivered (Wrong Item),850
2018-10-03,662948003,1,UPI,662948003.0,No return,Not Returned,Delivered,2477
2018-10-09,606983001,2,UPI,606983001.0,15 days return,Not Returned,Delivered,1293
2018-09-23,490176002,2,Cash,490176002.0,15 days return,Not Returned,Delivered,2157
2018-09-27,504154022,1,UPI,504154022.0,No return,Not Returned,Delivered,4758
2018-10-25,677809002,1,UPI,677809002.0,15 days return,Not Returned,Delivered,649
2018-10-27,591088001,2,UPI,591088001.0,No return,Not Returned,Delivered,3366
2018-09-21,569933006,2,UPI,569933006.0,No return,Not Returned,Delivered,3377
2018-10-10,564419002,2,UPI,564419002.0,7 days return,Not Returned,Delivered,242
2018-10-15,663236004,2,Card,663236004.0,15 days return,Not Returned,Delivered,1465
2018-09-23,672456007,2,Card,672456007.0,7 days return,Not Returned,Delivered,3227
2018-10-18,684021004,2,UPI,684021004.0,7 days return,Not Returned,Delivered,2993
2018-10-13,572797001,2,UPI,572797001.0,15 days return,Not Returned,Delivered,4573
2018-09-23,556364001,2,UPI,556364001.0,15 days return,,Not Delivered (Others),893
2018-10-15,610543009,2,UPI,610543009.0,15 days return,Not Returned,Delivered,4570
2018-10-17,591334014,1,UPI,591334014.0,7 days return,Not Returned,Delivered,4854
2018-09-28,626425001,1,UPI,626425001.0,15 days return,,Not Delivered (Wrong Item),191
2018-10-05,637515011,1,UPI,637515011.0,7 days return,Not Returned,Delivered,845
2018-09-30,669091001,2,UPI,669091001.0,15 days return,Not Returned,Delivered,472
2018-10-01,658680001,2,UPI,658680001.0,7 days return,Not Returned,Delivered,2680
2018-10-24,629551003,2,UPI,629551003.0,No return,Not Returned,Delivered,2720
2018-09-29,504154021,2,UPI,504154021.0,15 days return,,Not Delivered (Others),4765
2018-09-23,631848002,2,Cash,631848002.0,15 days return,,Not Delivered (Wrong Item),3955
2018-10-28,621523007,2,UPI,621523007.0,No return,,Not Delivered (Others),4323
2018-10-27,655347006,2,Card,655347006.0,No return,Not Returned,Delivered,883
2018-10-01,648491001,2,UPI,648491001.0,7 days return,Returned,Delivered,1919
2018-10-28,562245006,2,Card,562245006.0,15 days return,Not Returned,Delivered,2346
2018-10-13,633377003,1,UPI,633377003.0,No return,Not Returned,Delivered,4576
2018-10-08,523998004,2,UPI,523998004.0,15 days return,Returned,Delivered,1500
2018-10-02,537346013,2,Cash,537346013.0,7 days return,Not Returned,Delivered,2173
2018-10-28,639677004,2,Card,639677004.0,No return,Not Returned,Delivered,1267
2018-10-17,625321005,2,Card,625321005.0,15 days return,Not Returned,Delivered,4121
2018-10-25,701398002,1,UPI,701398002.0,7 days return,Returned,Delivered,4229
2018-10-01,552370002,2,UPI,552370002.0,No return,Not Returned,Delivered,258
2018-09-29,551413002,1,UPI,551413002.0,7 days return,Not Returned,Delivered,64
2018-10-17,613246004,2,UPI,613246004.0,7 days return,Returned,Delivered,3285
2018-09-25,399087017,2,Card,399087017.0,15 days return,,Not Delivered (Others),2646
2018-10-11,685170001,2,UPI,685170001.0,7 days return,Returned,Delivered,2320
2018-10-16,633136008,1,UPI,633136008.0,No return,Not Returned,Delivered,1234
2018-10-11,671505002,2,UPI,671505002.0,15 days return,,Not Delivered (Others),3854
2018-10-24,108775015,1,UPI,108775015.0,15 days return,Not Returned,Delivered,1011
2018-10-08,636455012,1,Cash,636455012.0,7 days return,,Not Delivered (Wrong Item),2292
2018-10-03,671186003,1,Cash,671186003.0,15 days return,Not Returned,Delivered,4845
2018-09-25,536139006,2,UPI,536139006.0,7 days return,Returned,Delivered,3591
2018-09-27,665201001,1,UPI,665201001.0,No return,Not Returned,Delivered,3407
2018-09-21,572990001,2,UPI,572990001.0,No return,Not Returned,Delivered,2364
2018-10-31,687539002,2,UPI,687539002.0,7 days return,Returned,Delivered,511
2018-10-13,676763001,1,UPI,676763001.0,15 days return,Not Returned,Delivered,3144
2018-09-20,555102001,2,Card,555102001.0,7 days return,Not Returned,Delivered,4233
2018-09-30,665186002,2,UPI,665186002.0,7 days return,Returned,Delivered,397
2018-10-29,633130008,2,Cash,633130008.0,No return,Not Returned,Delivered,4394
2018-09-20,673677002,1,UPI,673677002.0,7 days return,Not Returned,Delivered,1729
2018-10-08,635136001,1,UPI,635136001.0,15 days return,Not Returned,Delivered,3351
2018-09-26,516000024,2,UPI,516000024.0,7 days return,Not Returned,Delivered,819
2018-10-07,562252004,2,UPI,562252004.0,7 days return,Not Returned,Delivered,3695
2018-10-23,613246004,2,Card,613246004.0,7 days return,Returned,Delivered,3410
2018-10-22,671515001,2,Cash,671515001.0,15 days return,Not Returned,Delivered,45
2018-10-14,537346026,2,UPI,537346026.0,7 days return,Not Returned,Delivered,2130
2018-10-06,639544003,2,UPI,639544003.0,No return,Not Returned,Delivered,3444
2018-09-29,670233006,1,UPI,670233006.0,No return,Not Returned,Delivered,1867
2018-10-01,588689001,2,Card,588689001.0,15 days return,Not Returned,Delivered,330
2018-09-24,570781006,2,UPI,570781006.0,7 days return,Not Returned,Delivered,888
2018-09-21,399136004,2,UPI,399136004.0,No return,Not Returned,Delivered,4776
2018-10-17,446224014,1,UPI,446224014.0,15 days return,Not Returned,Delivered,3617
2018-10-24,657168003,1,UPI,657168003.0,7 days return,,Not Delivered (Wrong Item),3336
2018-10-12,621387001,2,Card,621387001.0,7 days return,Not Returned,Delivered,1725
2018-10-31,676990001,1,Cash,676990001.0,No return,Not Returned,Delivered,4652
2018-10-01,562245058,1,UPI,562245058.0,15 days return,Returned,Delivered,3270
2018-10-26,538993005,2,UPI,538993005.0,15 days return,Returned,Delivered,1392
2018-09-22,693584002,2,Cash,693584002.0,15 days return,Not Returned,Delivered,3074
2018-09-23,399136011,2,UPI,399136011.0,15 days return,Not Returned,Delivered,3608
2018-10-11,539723001,2,Card,539723001.0,15 days return,Returned,Delivered,2454
2018-10-09,401044004,2,Card,401044004.0,7 days return,Returned,Delivered,2923
2018-09-28,625532001,2,UPI,625532001.0,15 days return,Not Returned,Delivered,4609
2018-10-07,538142006,2,Cash,538142006.0,7 days return,Not Returned,Delivered,3695
2018-09-26,570781008,2,UPI,570781008.0,15 days return,Not Returned,Delivered,819
2018-10-05,608458002,2,UPI,608458002.0,15 days return,Returned,Delivered,4654
2018-09-21,705691001,2,UPI,705691001.0,7 days return,Not Returned,Delivered,117
2018-10-01,634563001,2,Card,634563001.0,No return,Not Returned,Delivered,4540
2018-09-27,648173003,2,UPI,648173003.0,7 days return,Returned,Delivered,1898
2018-09-28,634825003,1,Cash,634825003.0,15 days return,Not Returned,Delivered,1413
2018-09-29,714417001,1,Card,714417001.0,7 days return,Returned,Delivered,4381
2018-10-23,561445005,1,UPI,561445005.0,7 days return,Not Returned,Delivered,1191
2018-10-24,571436030,2,UPI,571436030.0,7 days return,,Not Delivered (Others),3165
2018-10-10,638945003,1,UPI,638945003.0,No return,Not Returned,Delivered,3228
2018-10-11,679986001,1,Cash,679986001.0,No return,Not Returned,Delivered,2741
2018-10-16,557248024,2,UPI,557248024.0,7 days return,Not Returned,Delivered,3298
2018-10-22,666221002,2,Cash,666221002.0,No return,Not Returned,Delivered,1079
2018-10-25,630010001,2,Card,630010001.0,No return,Not Returned,Delivered,921
2018-10-10,646536003,2,UPI,646536003.0,7 days return,Not Returned,Delivered,1082
2018-09-21,501820045,2,UPI,501820045.0,No return,Not Returned,Delivered,437
2018-10-22,495685001,1,Card,495685001.0,15 days return,Returned,Delivered,2267
2018-09-28,686269003,2,Card,686269003.0,7 days return,Not Returned,Delivered,4492
2018-10-31,640807002,2,UPI,640807002.0,No return,Not Returned,Delivered,2805
2018-10-02,542982010,1,UPI,542982010.0,15 days return,Not Returned,Delivered,2357
2018-09-24,562245039,2,Cash,562245039.0,15 days return,,Not Delivered (Wrong Item),4508
2018-10-24,189626001,2,UPI,189626001.0,7 days return,,Not Delivered (Others),4345
2018-10-05,399201005,2,UPI,399201005.0,7 days return,,Not Delivered (Others),3334
2018-10-13,701129002,1,UPI,701129002.0,No return,Not Returned,Delivered,4660
2018-10-04,671505004,1,UPI,671505004.0,7 days return,Not Returned,Delivered,3920
2018-10-06,552471033,2,Cash,552471033.0,No return,Not Returned,Delivered,2848
2018-10-06,695151001,2,Card,695151001.0,15 days return,Not Returned,Delivered,806
2018-10-24,678715002,2,UPI,678715002.0,15 days return,Not Returned,Delivered,2144
2018-10-28,664387001,2,UPI,664387001.0,15 days return,Not Returned,Delivered,2507
2018-10-23,639192002,2,UPI,639192002.0,No return,Not Returned,Delivered,71
2018-10-02,647434001,2,UPI,647434001.0,7 days return,Not Returned,Delivered,499
2018-10-10,433252004,2,UPI,433252004.0,No return,Not Returned,Delivered,2772
2018-10-12,677930003,1,UPI,677930003.0,No return,Not Returned,Delivered,469
2018-10-23,615021020,2,UPI,615021020.0,15 days return,Returned,Delivered,1565
2018-10-12,688873015,1,UPI,688873015.0,7 days return,Not Returned,Delivered,4541
2018-10-06,688873006,1,UPI,688873006.0,15 days return,Not Returned,Delivered,4673
2018-10-24,580482004,2,Cash,580482004.0,No return,Not Returned,Delivered,3516
2018-10-24,405887029,2,UPI,405887029.0,7 days return,Not Returned,Delivered,1429
2018-10-06,398814002,1,UPI,398814002.0,15 days return,Returned,Delivered,3936
2018-09-25,600229001,2,UPI,600229001.0,No return,Not Returned,Delivered,1633
2018-09-22,309864002,1,UPI,309864002.0,15 days return,Not Returned,Delivered,4214
2018-10-06,639207003,2,Cash,639207003.0,7 days return,Returned,Delivered,3444
2018-10-29,602409010,2,UPI,602409010.0,7 days return,Returned,Delivered,4804
2018-10-27,556255003,2,Cash,556255003.0,No return,Not Returned,Delivered,1538
2018-10-16,567993015,2,UPI,567993015.0,No return,Not Returned,Delivered,1442
